D1S1656
19.3	0.011306
20	0.110176
21	0.175149
22	0.084753
23	0.084753
24	0.033897
25	0.028254

D13S325
16	0.020202
17	0.030303
18	0.050505
19	0.272727
20	0.282829
21	0.141414
22	0.151515
23	0.020202
24	0.030303

D13S317
7	0.015147
8	0.131373
9	0.080784
10	0.090883
11	0.287892
12	0.277794
13	0.070686
14	0.045441

D14S1434
10	0.145833
11	0.052084
12	0.09375
13	0.375
14	0.3125
15	0.020833

D15S659
8	0.019608
11	0.039216
12	0.245098
13	0.137255
14	0.068627
15	0.019608
16	0.127451
17	0.196078
18	0.107843
19	0.039216

Penta E
5	0.080938
7	0.104742
8	0.023805
9	0.028566
10	0.038088
11	0.09522
12	0.147685
13	0.119119
14	0.057132
15	0.071415
16	0.04761
17	0.076177
18	0.028566
19	0.028566
20	0.023805
21	0.014283
23	0.014283

D16S539
8	0.035343
9	0.176814
10	0.085834
11	0.323235
12	0.232353
13	0.121176
14	0.025245

D17S906
326	0.007128
330	0.007128
335	0.01666
337	0.009532
338	0.009532
339	0.009532
342	0.014256
345	0.007128
346	0.038127
347	0.009532
349	0.014256
350	0.035723
351	0.014256
352	0.011935
353	0.059511
354	0.05719
355	0.009532
356	0.009532
357	0.107169
358	0.021467
359	0.007128
360	0.007128
361	0.088106
362	0.01666
365	0.083382
367	0.007128
368	0.007128
369	0.05719
373	0.007128
376	0.011935
378	0.007128
393	0.007128
395	0.007128
397	0.014256
399	0.007128
401	0.023788
403	0.014256
405	0.026191
407	0.009532
409	0.007128
410	0.009532
411	0.01666
413	0.011935
415	0.011935
417	0.014256
419	0.007128
421	0.01666
425	0.009532
429	0.007128
433	0.009532

D17S1301
10	0.021053
11	0.294737
12	0.473684
13	0.157895
14	0.052631

D18S51
10	0.0196
11	0.034301
12	0.137298
13	0.176499
14	0.196099
15	0.102902
16	0.122598
17	0.058801
17.2	0.0147
18	0.034301
19	0.068601
20	0.0147
22	0.0196

D18S1364
12	0.020408
13	0.27551
14	0.193878
15	0.193878
16	0.102041
17	0.020408
18	0.153061
19	0.040816

D19S253
7	0.247423
8	0.041237
9	0.020619
10	0.020618
11	0.103093
12	0.329897
13	0.237113

D19S433
6.2	0.0041
11	0.0083
12	0.0992
13	0.1901
13.2	0.0083
14	0.3594
14.2	0.0331
15	0.1405
15.2	0.0661
16	0.0496
16.2	0.0207
17	0.0041
17.2	0.0124
18.2	0.0041

D20S482
11	0.020619
12	0.020618
13	0.216495
14	0.443299
15	0.175258
16	0.103093
17	0.020618

D21S11
26	0.014558
27	0.029115
28	0.116461
29	0.155376
29.2	0.014558
30	0.218459
30.1	0.014557
30.2	0.05823
31	0.043673
31.2	0.126261
32	0.014557
32.2	0.160228
33.2	0.033967

D21S2055
16.1	0.113822
17.1	0.00813
18.1	0.01626
19.1	0.105691
20.1	0.01626
23	0.012195
24	0.028455
25	0.166668
26	0.130082
27	0.020325
28	0.012195
29	0.020325
30	0.044715
31	0.044715
32	0.02439
33	0.085366
34	0.089431
35	0.044715
36	0.00813
37	0.00813

Penta D
2.2	0.014846
8	0.029691
9	0.12876
10	0.158451
11	0.26732
12	0.118766
13	0.123811
14	0.094023
15	0.049486
16	0.014846

D22GATA198B05
16	0.122449
17	0.153061
18	0.071429
19	0.204082
20	0.173469
21	0.173469
22	0.081633
23	0.020408

D22S1045
10	0.0041
11	0.1281
12	0.0124
14	0.0909
15	0.4091
16	0.2934
17	0.0579
18	0.0041
