D1S1656
17	0.032
18	0.032
19	0.032
20	0.019
21	0.016

D16S539
8	0.015904
9	0.100398
10	0.050696
11	0.297217
12	0.299205
13	0.201789
14	0.032803
15	0.001988

D17S1301
8	0.001998
9	0.001998
10	0.018981
11	0.345654
12	0.416584
13	0.184815
14	0.027972
15	0.001998

D18S51
9	0.001988
10	0.008946
11	0.013916
12	0.139163
13	0.129223
14	0.17793
15	0.15308
16	0.130217
17	0.105367
18	0.0666
19	0.043737
20	0.020875
20.2	0.001000
21	0.006958
22	0.001000

D18S1364
11	0.002
12	0.006
13	0.201
14	0.246
15	0.301
16	0.103
17	0.026
18	0.079
19	0.028
20	0.006
21	0.002

D19S253
7	0.268268
8	0.034034
9	0.014014
10	0.02002
11	0.086086
12	0.343344
13	0.16016
14	0.062062
15	0.012012

D19S433
7	0.001000
11	0.002982
12	0.085486
12.2	0.001000
13	0.25447
13.2	0.013916
14	0.352879
14.2	0.021869
15	0.149104
15.2	0.044731
16	0.043737
16.2	0.017892
17	0.005964
17.2	0.001988
18.2	0.002982

D20S482
9	0.010989
11	0.015984
12	0.038961
13	0.228771
14	0.429571
15	0.208791
16	0.064935
17	0.001998

D21S11
27	0.032096
28	0.155467
29	0.209629
29.2	0.001003
30	0.261785
30.2	0.026078
30.3	0.001003
31	0.07322
31.2	0.085256
32	0.014042
32.2	0.091274
33	0.005015
33.1	0.001003
33.2	0.032096
34	0.002006
34.2	0.001003
35	0.005015
36	0.003009

D21S2055
16.1	0.052842
17.1	0.013958
18.1	0.007976
19.1	0.258225
20.1	0.041874
21	0.002991
21.1	0.004985
23	0.005982
24	0.015952
25	0.124626
26	0.161516
27	0.005982
28	0.01994
29	0.02991
30	0.015952
31	0.027916
32	0.024925
33	0.057827
34	0.068794
35	0.043869
36	0.011964
37	0.001994

Penta D
6	0.003
7	0.003
8	0.013
9	0.196
10	0.122
11	0.183
12	0.208
13	0.176
14	0.071
15	0.016
16	0.006
17	0.003

D22GATA198B05
15	0.002997
16	0.116883
17	0.133866
18	0.130869
19	0.191808
20	0.142857
21	0.2008
22	0.071928
23	0.005994
24	0.001998

D22S1045
10	0.001988
11	0.110338
12	0.00497
13	0.001988
14	0.037773
15	0.362821
16	0.375743
17	0.096421
18	0.006958
19	0.001000

D5S2500
10	0.07
11	0.271
12	0.166
13	0.07
14	0.054
15	0.255
16	0.089
17	0.025
