D3S1358
15	0.015984

D8S1132
16	0.062874
17	0.093812
18	0.140719
19	0.202595
20	0.179641
21	0.108782
22	0.140719
23	0.05489
24	0.007984
25	0.007984

D5S2500
10	0.117
11	0.313
12	0.156
13	0.031
14	0.023
15	0.344
16	0.016

D21S2055
16.1	0.023
20.1	0.008
21	0.008
22	0.016
23	0.008
24	0.039
25	0.359
26	0.359
27	0.07
28	0.023
30	0.023
31	0.008
32	0.016
33	0.008
35	0.016
37	0.016

D10S2325
6	0.023
7	0.07
8	0.008
9	0.102
10	0.242
11	0.125
12	0.211
13	0.109
14	0.063
15	0.031
16	0.008
17	0.008
